datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,date,time,am_pm,month,day,year
3/28/2020 13:39,Sat,24100,?? 1?,2,,,1,,,1,1,,,,,,,,,,,,,,,,3/28/2020,1:39:00,PM,3,28,2020
3/28/2020 15:14,Sat,16600,???,1,,,,,,,,,,,,,1,,1,,,,,,,,3/28/2020,3:14:00,PM,3,28,2020
3/29/2020 11:09,Sun,21800,???,1,,,,2,,,,2,,,,,,,,,,,,,,,3/29/2020,11:09:00,AM,3,29,2020
3/29/2020 11:25,Sun,27800,???,1,1,,1,,1,1,,1,,,,,,,,,,,,,,,3/29/2020,11:25:00,AM,3,29,2020
3/29/2020 11:59,Sun,15800,???,1,,,,1,1,,,,,,,,,,,,,,,,,,3/29/2020,11:59:00,AM,3,29,2020
3/29/2020 12:02,Sun,29800,?? 2?,,,,,2,,1,,1,,,,,1,,,,,2,,,,,3/29/2020,12:02:00,PM,3,29,2020
3/29/2020 12:09,Sun,14100,?? 2?,2,,,,,,,,,,,,,,,,,,1,,,,,3/29/2020,12:09:00,PM,3,29,2020
3/29/2020 12:15,Sun,26900,???,3,1,1,,,,1,,,,,,,,,,,,,,,,,3/29/2020,12:15:00,PM,3,29,2020
3/29/2020 12:31,Sun,19300,???,1,,,1,,,,,,,,,,,,,,1,,,,,,3/29/2020,12:31:00,PM,3,29,2020
3/29/2020 12:59,Sun,24300,???,1,1,1,,,,,1,,,,,,1,,,,1,,,,,,3/29/2020,12:59:00,PM,3,29,2020
3/29/2020 13:04,Sun,29600,?? 2?,3,1,,,,,,,,,,,,,1,,,,1,,,,,3/29/2020,1:04:00,PM,3,29,2020
3/29/2020 13:16,Sun,19600,?? 1?,2,,,,1,,1,,,,,,,,,,,,,,,,,3/29/2020,1:16:00,PM,3,29,2020
3/29/2020 13:16,Sun,18600,??,2,2,,,,,,,,,,,,,,,,,,,,,,3/29/2020,1:16:00,PM,3,29,2020
3/29/2020 13:28,Sun,15000,??,,1,1,,1,,1,,,,,,,,,,,,,,,,,3/29/2020,1:28:00,PM,3,29,2020
3/29/2020 14:02,Sun,26300,?? 1?,1,,,2,2,,,,,,,,,,,,,,,1,,,,3/29/2020,2:02:00,PM,3,29,2020
3/29/2020 15:37,Sun,15300,?? 3?,1,,,1,,,1,,,,,,,,,,,,,,,,,3/29/2020,3:37:00,PM,3,29,2020
3/29/2020 12:09,Sun,16100,?? 3?,2,,,,,,,,,1,,,,,,,,,,,,,,3/29/2020,12:09:00,PM,3,29,2020
3/30/2020 11:22,Mon,17300,???,1,,,,,,,,,,,,,,,,,1,2,,,,,3/30/2020,11:22:00,AM,3,30,2020
3/30/2020 11:28,Mon,28600,???,2,,,,,,2,,2,,,,,,,,,,,,,,,3/30/2020,11:28:00,AM,3,30,2020
3/30/2020 12:07,Mon,19300,?? 1?,1,,,,1,1,,,,,,,,,1,,,,,,,,,3/30/2020,12:07:00,PM,3,30,2020
3/30/2020 13:25,Mon,18800,?? 2?,1,,,,,,1,1,1,,,,,,,,,,,,,,,3/30/2020,1:25:00,PM,3,30,2020
3/30/2020 13:38,Mon,14500,?? 2?,,1,,,,,1,,,,,,,,,,,1,,,,,,3/30/2020,1:38:00,PM,3,30,2020
3/30/2020 14:08,Mon,32400,???,3,1,,,2,,,,,,,,,,,,,1,,,,,,3/30/2020,2:08:00,PM,3,30,2020
3/30/2020 14:46,Mon,14800,?? 2?,1,,,,,,,,1,1,,,,,,,,,,,,,,3/30/2020,2:46:00,PM,3,30,2020
3/30/2020 15:07,Mon,17800,?? 3?,1,,,,1,,,,1,,,,,,,,,,,,,,1,3/30/2020,3:07:00,PM,3,30,2020
3/30/2020 16:21,Mon,19800,????,1,1,,,1,,,1,,,,,,,,,,,,,,,,3/30/2020,4:21:00,PM,3,30,2020
3/30/2020 16:22,Mon,35300,???,6,1,,,,,,,,,,,,,,,,,,,,,,3/30/2020,4:22:00,PM,3,30,2020
4/1/2020 11:01,Wed,16400,?? 2?,3,,,,,,,,,,,,,,,,,,,,,,,4/1/2020,11:01:00,AM,4,1,2020
4/1/2020 11:15,Wed,29400,?? 1?,3,,,1,,,,,,,,,,,,,,2,,,,,,4/1/2020,11:15:00,AM,4,1,2020
4/1/2020 11:54,Wed,16100,???,2,,,,,,,,,,,,,,1,,,,,,,,,4/1/2020,11:54:00,AM,4,1,2020
4/1/2020 12:32,Wed,23100,?? 2?,2,,,,1,,,,1,1,,,,,,,,,,,,,,4/1/2020,12:32:00,PM,4,1,2020
4/1/2020 12:45,Wed,18300,??,1,1,,,,,1,,1,,,,,,,,,,,,,,,4/1/2020,12:45:00,PM,4,1,2020
4/1/2020 13:29,Wed,32100,???,1,1,,,,,2,,1,,,,,1,,,,1,,,,,,4/1/2020,1:29:00,PM,4,1,2020
4/1/2020 13:44,Wed,22800,??,1,1,,,1,,,,,,,,,,,,1,,,,,,,4/1/2020,1:44:00,PM,4,1,2020
4/1/2020 13:49,Wed,28800,???,1,,,1,,,1,,1,,,,1,,,,,,,1,,,,4/1/2020,1:49:00,PM,4,1,2020
4/1/2020 14:18,Wed,24300,?? 2?,1,,,,,,1,1,,,,,,,,,,,,2,,,,4/1/2020,2:18:00,PM,4,1,2020
4/1/2020 14:28,Wed,18800,??,1,,,1,,,,,1,,,,,,,,,1,,,,,,4/1/2020,2:28:00,PM,4,1,2020
4/2/2020 11:06,Thur,16000,??,4,,,,,,,,,,,,,,,,,,,,,,,4/2/2020,11:06:00,AM,4,2,2020
4/2/2020 11:06,Thur,15800,?? 2?,1,,,,,1,1,,,,,,,,,,,,,,,,,4/2/2020,11:06:00,AM,4,2,2020
4/2/2020 11:43,Thur,22800,???,1,1,,,,,1,,1,,,,,,,,,,,,,,,4/2/2020,11:43:00,AM,4,2,2020
4/2/2020 11:54,Thur,15300,?? 2?,1,,1,,1,,,,1,,,,,,,,,,,,,,,4/2/2020,11:54:00,AM,4,2,2020
4/2/2020 12:01,Thur,18600,?? 3?,2,2,,,,,,,,,,,,,,,,,,,,,,4/2/2020,12:01:00,PM,4,2,2020
4/2/2020 12:11,Thur,28800,??,1,1,1,,1,,1,,,1,,,,,1,,,,,,,,,4/2/2020,12:11:00,PM,4,2,2020
4/2/2020 12:38,Thur,18000,?? 3?,2,,,,1,,,,,,,,,,,,,1,,,,,,4/2/2020,12:38:00,PM,4,2,2020
4/2/2020 13:12,Thur,15800,???,1,1,,,,,,,,,,,,,,,,1,,,,,,4/2/2020,1:12:00,PM,4,2,2020
4/2/2020 13:12,Thur,23100,???,1,1,,,,,,,1,,,,,1,,,,1,,,,,,4/2/2020,1:12:00,PM,4,2,2020
4/2/2020 13:58,Thur,20600,?? 2?,2,,,,,,2,,,,,,,,,,,,,,,,,4/2/2020,1:58:00,PM,4,2,2020
4/2/2020 15:49,Thur,16100,??,2,,,,,,,,,,,,,,,,,,,1,,,,4/2/2020,3:49:00,PM,4,2,2020
4/2/2020 16:02,Thur,14300,?? 2?,1,,,1,1,,,,,,,,,,,,,,,,,,,4/2/2020,4:02:00,PM,4,2,2020
4/2/2020 16:03,Thur,26900,??,3,,,,1,,,,2,,,,,,,,,,,,,,,4/2/2020,4:03:00,PM,4,2,2020
4/2/2020 16:21,Thur,29500,?? 1?,4,,,,,,1,,,,,,,1,,,,,,,,,,4/2/2020,4:21:00,PM,4,2,2020
4/2/2020 16:31,Thur,16100,??,2,,,,,,1,,,,,,,,,,,,,,,,,4/2/2020,4:31:00,PM,4,2,2020
4/3/2020 11:24,Fri,24800,??,1,,,,,,1,1,,,,,,,1,,,,2,,,,,4/3/2020,11:24:00,AM,4,3,2020
4/3/2020 11:43,Fri,23600,???,2,1,,,1,,,1,,,,,,,,,,,,,,,,4/3/2020,11:43:00,AM,4,3,2020
4/3/2020 11:44,Fri,14300,?? 3?,1,1,,1,,,,,,,,,,,,,,,,,,,,4/3/2020,11:44:00,AM,4,3,2020
4/3/2020 12:08,Fri,19300,??,1,1,,,,,1,,,,,,,,1,,,,,,,,,4/3/2020,12:08:00,PM,4,3,2020
4/3/2020 13:29,Fri,44500,??,4,2,,,3,,,,,,,,,,,,,2,,,,,,4/3/2020,1:29:00,PM,4,3,2020
4/3/2020 14:12,Fri,14000,???,,1,,,,,1,1,,,,,,,,,,,,,,,,4/3/2020,2:12:00,PM,4,3,2020
4/4/2020 11:54,Sat,18300,???,1,1,1,1,,,,,,,,,,,,,,,1,,,,,4/4/2020,11:54:00,AM,4,4,2020
4/4/2020 12:36,Sat,14800,??,1,,,,1,,,,,,,,,,,,,1,,,,,,4/4/2020,12:36:00,PM,4,4,2020
4/4/2020 13:02,Sat,27800,?? 2?,1,,,,2,,,,,,,,,,2,1,,,,,,,,4/4/2020,1:02:00,PM,4,4,2020
4/4/2020 14:06,Sat,21800,??,1,,,,2,,1,,1,,,,,,,,,,,,,,,4/4/2020,2:06:00,PM,4,4,2020
4/4/2020 14:07,Sat,19600,???,2,,,,1,,,,,,,,,,,,,1,,,,,,4/4/2020,2:07:00,PM,4,4,2020
4/4/2020 14:56,Sat,18800,?? 3?,1,,,,2,,,,,,,,,,,,,,2,,,,,4/4/2020,2:56:00,PM,4,4,2020
4/4/2020 15:24,Sat,15100,???,2,1,,,,,,,,,,,,,,,,,,,,,,4/4/2020,3:24:00,PM,4,4,2020
4/4/2020 16:11,Sat,16800,???,1,,,,,,2,,,,,,,,,,,,,,,,,4/4/2020,4:11:00,PM,4,4,2020
4/5/2020 11:02,Sun,21800,?? 2?,1,2,,,,,,2,,,,,,,,,,,,,,,,4/5/2020,11:02:00,AM,4,5,2020
4/5/2020 11:18,Sun,19000,???,,1,,,,,2,,,,,,,,1,,,,,,,,,4/5/2020,11:18:00,AM,4,5,2020
4/5/2020 12:33,Sun,16300,??,1,,,,1,,,,1,,,,,,,,,,1,,,,,4/5/2020,12:33:00,PM,4,5,2020
4/5/2020 13:05,Sun,24600,?? 2?,1,2,,,,,,,,,,,,1,1,,,,1,,,,,4/5/2020,1:05:00,PM,4,5,2020
4/5/2020 13:17,Sun,17100,???,2,,,,,,,,,,,,,,,,,,,1,,,,4/5/2020,1:17:00,PM,4,5,2020
4/5/2020 13:29,Sun,14800,?? 1?,1,1,,,,,,,,1,,,,,,,,,,,,,,4/5/2020,1:29:00,PM,4,5,2020
4/5/2020 13:34,Sun,22300,?? 3?,1,,,,,1,1,1,,,,,,,,,,,1,,,,,4/5/2020,1:34:00,PM,4,5,2020
4/5/2020 14:41,Sun,26300,????,1,,,1,1,,,1,1,,,,,,,,,,1,,,,,4/5/2020,2:41:00,PM,4,5,2020
4/5/2020 14:56,Sun,14100,?? 3?,1,,,,1,,,,,,,,,1,,,,,,,,,,4/5/2020,2:56:00,PM,4,5,2020
4/5/2020 15:28,Sun,18100,????,2,,,,,,1,,,,,,,,,,,,,,,,,4/5/2020,3:28:00,PM,4,5,2020
4/5/2020 16:03,Sun,15000,??,,1,1,,,,,,1,,,,,,,,,1,,,,,,4/5/2020,4:03:00,PM,4,5,2020
4/5/2020 16:23,Sun,16400,?? 3?,3,,,,,,,,,,,,,,,,,,,,,,,4/5/2020,4:23:00,PM,4,5,2020
4/6/2020 11:24,Mon,19800,???,1,,,,1,,,,1,,,,,,,1,,,,,,,,4/6/2020,11:24:00,AM,4,6,2020
4/6/2020 11:54,Mon,18300,????,1,2,,,,,,,,,,,,,,,,,1,,,,,4/6/2020,11:54:00,AM,4,6,2020
4/6/2020 14:41,Mon,14500,?? 1?,,1,,,,,1,,,,,,,,,,,1,,,,,,4/6/2020,2:41:00,PM,4,6,2020
4/6/2020 15:38,Mon,20600,???,2,1,,,,,,,,,,,,,,,,,,1,,,,4/6/2020,3:38:00,PM,4,6,2020
4/6/2020 15:55,Mon,27100,?? 3?,1,1,1,,1,,1,,1,,,,,1,,,,,,,,,,4/6/2020,3:55:00,PM,4,6,2020
4/6/2020 16:41,Mon,16400,???,3,,,,,,,,,,,,,,,,,,,,,,,4/6/2020,4:41:00,PM,4,6,2020
4/6/2020 17:21,Mon,15300,?? 2?,1,,,1,,,1,,,,,,,,,,,,,,,,,4/6/2020,5:21:00,PM,4,6,2020
4/8/2020 11:01,Wed,17300,??,1,,,,1,,1,,,,,,,,,,,,1,,,,,4/8/2020,11:01:00,AM,4,8,2020
4/8/2020 11:22,Wed,16300,??,1,,,,,,,,,,,,,,,1,,,,1,,,,4/8/2020,11:22:00,AM,4,8,2020
4/8/2020 11:40,Wed,25800,????,1,,,2,,,2,,,,,,,,,,,,,,,,,4/8/2020,11:40:00,AM,4,8,2020
4/8/2020 11:53,Wed,28800,?? 3?,1,,,,1,,,,,,,,,,,,3,,2,,,,,4/8/2020,11:53:00,AM,4,8,2020
4/8/2020 12:01,Wed,30300,???,1,1,,,,,1,1,1,,,,,,,,,1,1,,,,,4/8/2020,12:01:00,PM,4,8,2020
4/8/2020 12:10,Wed,19800,???,1,,,1,1,,1,,,,,,,,,,,,,,,,,4/8/2020,12:10:00,PM,4,8,2020
4/8/2020 13:20,Wed,17100,??,2,,1,,,,,,,,,,,,,,,,,,,,1,4/8/2020,1:20:00,PM,4,8,2020
4/8/2020 14:49,Wed,18000,??,,1,,,1,1,1,,,,,,,,,,,,,,,,,4/8/2020,2:49:00,PM,4,8,2020
4/8/2020 14:56,Wed,21200,???,4,,,,,,,,,,,,,,,,,,,,,,,4/8/2020,2:56:00,PM,4,8,2020
4/8/2020 15:53,Wed,22300,???,2,1,,,,,1,,,,,,,,,,,,1,,,,,4/8/2020,3:53:00,PM,4,8,2020
4/8/2020 16:38,Wed,25000,??,,,,,4,1,,,,,,,,,,,,,,1,,,,4/8/2020,4:38:00,PM,4,8,2020
4/8/2020 17:09,Wed,16400,??,2,,,,,,,,,,,,,1,,,,,,,,,,4/8/2020,5:09:00,PM,4,8,2020
4/8/2020 17:17,Wed,14300,??,1,1,,,,,,1,,,,,,,,,,,,,,,,4/8/2020,5:17:00,PM,4,8,2020
4/9/2020 11:05,Thur,18800,?? 1?,,,,,1,,,,,,,,,1,,1,,1,,,,,,4/9/2020,11:05:00,AM,4,9,2020
4/9/2020 11:10,Thur,26600,?? 2?,1,,1,,1,,1,1,,,,,,1,,,,,1,,,,,4/9/2020,11:10:00,AM,4,9,2020
4/9/2020 11:58,Thur,15600,??,2,,,,,,,1,,,,,,,,,,,,,,,,4/9/2020,11:58:00,AM,4,9,2020
4/9/2020 11:59,Thur,20300,???,1,1,,,,,,,,,,,,,,,,,2,,,,1,4/9/2020,11:59:00,AM,4,9,2020
4/9/2020 12:00,Thur,30800,??,2,1,,1,1,1,,,,,,,,,,,,,,,1,,,4/9/2020,12:00:00,PM,4,9,2020
4/9/2020 12:45,Thur,14500,??,,1,,,,,2,,,,,,,,,,,,,,,,,4/9/2020,12:45:00,PM,4,9,2020
4/9/2020 13:25,Thur,14100,?? 2?,2,,,,,,,,,,,,,,,,,,1,,,,,4/9/2020,1:25:00,PM,4,9,2020
4/9/2020 14:31,Thur,19500,?? 1?,,1,,,1,,,,,,,,,,1,,,,1,,,,,4/9/2020,2:31:00,PM,4,9,2020
4/9/2020 15:44,Thur,14300,?? 3?,1,,,1,1,,,,,,,,,,,,,,,,,,,4/9/2020,3:44:00,PM,4,9,2020
4/9/2020 16:44,Thur,24100,?? 3?,1,,,,,,1,,,,,,1,1,,,,1,,,,,,4/9/2020,4:44:00,PM,4,9,2020
4/10/2020 11:43,Fri,19300,?? 3?,2,,,,,,1,1,,,,,,,,,,,,,,,,4/10/2020,11:43:00,AM,4,10,2020
4/10/2020 11:45,Fri,20500,???,,1,,,2,,1,,1,,,,,,,,,,,,,,,4/10/2020,11:45:00,AM,4,10,2020
4/10/2020 12:29,Fri,15300,?? 3?,1,,,,,,1,1,,,,,,,,,,,,,,,,4/10/2020,12:29:00,PM,4,10,2020
4/10/2020 12:53,Fri,14300,?? 2?,1,1,,,,,,1,,,,,,,,,,,,,,,,4/10/2020,12:53:00,PM,4,10,2020
4/10/2020 14:55,Fri,14300,?? 1?,,,,1,,,,,,,,,,1,,,,1,,,,,,4/10/2020,2:55:00,PM,4,10,2020
4/10/2020 16:13,Fri,31600,???,1,1,,,,,1,1,1,,,,,1,,,,1,,,,,,4/10/2020,4:13:00,PM,4,10,2020
4/10/2020 17:14,Fri,15500,???,,,,,,,1,,,,,,,,1,,,,,1,,,,4/10/2020,5:14:00,PM,4,10,2020
4/10/2020 17:24,Fri,18600,??,1,1,,,1,,,,,,,,,,,,,,,,,,,4/10/2020,5:24:00,PM,4,10,2020
4/11/2020 11:20,Sat,17300,?? 1?,1,,,,,,1,,1,,,,,,,,,,1,,,,,4/11/2020,11:20:00,AM,4,11,2020
4/11/2020 11:40,Sat,29800,???,1,,,,,,2,1,,,,,,,2,,,,,,,,,4/11/2020,11:40:00,AM,4,11,2020
4/11/2020 12:34,Sat,21000,???,,,,,,,1,,,1,,,,,1,,,1,,,,,,4/11/2020,12:34:00,PM,4,11,2020
4/11/2020 12:40,Sat,18300,?? 3?,1,1,,,1,,1,,,,,,,,,,,,,,,,,4/11/2020,12:40:00,PM,4,11,2020
4/11/2020 14:45,Sat,14000,???,,,,,1,,1,1,,,,,,,,,,,,,,,,4/11/2020,2:45:00,PM,4,11,2020
4/11/2020 15:01,Sat,19300,?? 3?,,,,,,,1,1,,,,,,1,,1,,,,,,,,4/11/2020,3:01:00,PM,4,11,2020
4/12/2020 11:05,Sun,32200,?? 1?,5,,,,1,,,,1,,,,,,,,,,,,,,,4/12/2020,11:05:00,AM,4,12,2020
4/12/2020 11:52,Sun,36900,???,3,2,,,,,,2,,,,,,,,,,1,,,,,,4/12/2020,11:52:00,AM,4,12,2020
4/12/2020 12:08,Sun,24300,???,1,1,,1,,,1,,,,,,,,1,,,,,,,,,4/12/2020,12:08:00,PM,4,12,2020
4/12/2020 12:19,Sun,15300,???,1,,,,,,1,1,,,,,,,,,,,,,,,,4/12/2020,12:19:00,PM,4,12,2020
4/12/2020 12:35,Sun,18300,?? 2?,1,1,,,,,,,1,,,,,,,,,1,,,,,,4/12/2020,12:35:00,PM,4,12,2020
4/12/2020 13:33,Sun,18300,?? 1?,1,,,,1,,1,,1,,,,,,,,,,,,,,,4/12/2020,1:33:00,PM,4,12,2020
4/12/2020 14:06,Sun,15000,?? 3?,,,,,,,1,1,,,,,1,,,,,,,,,,,4/12/2020,2:06:00,PM,4,12,2020
4/12/2020 14:30,Sun,15800,?? 1?,1,,,,,,,,,1,,,,,1,,,,,,,,,4/12/2020,2:30:00,PM,4,12,2020
4/12/2020 14:32,Sun,14300,?? 2?,1,,,1,,,,,1,,,,,,,,,,,,,,,4/12/2020,2:32:00,PM,4,12,2020
4/12/2020 15:24,Sun,21600,???,2,,,,,,,,,,,,,,,1,,,,,,,1,4/12/2020,3:24:00,PM,4,12,2020
4/13/2020 14:06,Mon,27000,??,,,,3,1,,,,,,,,,,1,1,,,,,,,,4/13/2020,2:06:00,PM,4,13,2020
4/13/2020 15:19,Mon,26300,????,1,,,1,,1,1,,,,,,,,,,,,,,1,,,4/13/2020,3:19:00,PM,4,13,2020
4/15/2020 11:20,Wed,19800,???,1,,,,,,1,1,,,,,,,1,,,,,,,,,4/15/2020,11:20:00,AM,4,15,2020
4/15/2020 11:43,Wed,27100,?? 2?,2,,,3,,,,,1,,,,,,,,,,,,,,,4/15/2020,11:43:00,AM,4,15,2020
4/15/2020 12:36,Wed,14300,??,1,1,,1,,,,,,,,,,,,,,,,,,,,4/15/2020,12:36:00,PM,4,15,2020
4/15/2020 13:19,Wed,34000,???,5,,,,1,,,,,,,,,,,,,1,,,,,,4/15/2020,1:19:00,PM,4,15,2020
4/15/2020 13:49,Wed,14300,?? 2?,1,,,,,,,1,1,,,,,,,,,,,,,,,4/15/2020,1:49:00,PM,4,15,2020
4/15/2020 13:52,Wed,17300,???,1,2,,,,,,,,,,,,,,,,,1,,,,,4/15/2020,1:52:00,PM,4,15,2020
4/15/2020 14:22,Wed,14800,?? 2?,,,,,,1,1,,,,,,,1,,,,,,,,,,4/15/2020,2:22:00,PM,4,15,2020
4/15/2020 15:01,Wed,16000,?? 2?,,,,,1,,,,1,,,,,,,,,1,1,,,,,4/15/2020,3:01:00,PM,4,15,2020
4/15/2020 15:17,Wed,29200,??,3,,,,,,,,,1,,,,1,,,,,,1,,,,4/15/2020,3:17:00,PM,4,15,2020
4/15/2020 15:59,Wed,15600,?? 2?,2,,,1,,,,,,,,,,,,,,,,,,,,4/15/2020,3:59:00,PM,4,15,2020
4/16/2020 11:46,Thur,19300,???,1,,,,,,,,,1,,,,,,,,,1,1,,,,4/16/2020,11:46:00,AM,4,16,2020
4/16/2020 11:51,Thur,18800,???,1,1,,,,,,,,,,,,1,,,,1,,,,,,4/16/2020,11:51:00,AM,4,16,2020
4/16/2020 12:15,Thur,27600,?? 2?,2,2,,,,,,,,,,,,,1,,,1,,,,,,4/16/2020,12:15:00,PM,4,16,2020
4/16/2020 13:04,Thur,18300,?? 2?,1,,,,,1,1,,,,,,,,,,,,1,,,,,4/16/2020,1:04:00,PM,4,16,2020
4/16/2020 16:58,Thur,18800,??,1,,,,,,,1,,,,,,,,,,,,,,,2,4/16/2020,4:58:00,PM,4,16,2020
4/17/2020 11:45,Fri,20100,?? 1?,2,,,1,,,,,,,,,,,,,,1,,,,,,4/17/2020,11:45:00,AM,4,17,2020
4/17/2020 12:12,Fri,19300,??,1,1,,,,,1,,,,,,,,,,,1,,,,,,4/17/2020,12:12:00,PM,4,17,2020
4/17/2020 13:18,Fri,15500,?? 2?,,,,,,,2,,,,,,,,,,,1,,,,,,4/17/2020,1:18:00,PM,4,17,2020
4/17/2020 13:38,Fri,20600,???,2,1,,,,,,,,,,,,,,,,1,,,,,,4/17/2020,1:38:00,PM,4,17,2020
4/17/2020 14:24,Fri,18600,??,2,1,,,1,,,,,,,,,,,,,,,,,,,4/17/2020,2:24:00,PM,4,17,2020
4/17/2020 15:01,Fri,19800,????,2,1,,,1,,,,,,,,,,,,,,,,,,,4/17/2020,3:01:00,PM,4,17,2020
4/17/2020 16:05,Fri,17000,???,,,,,1,,1,,,1,,,,,,,,,1,,,,,4/17/2020,4:05:00,PM,4,17,2020
4/17/2020 16:30,Fri,16100,??,2,,,,,,,,,,,,1,,,,,,,,,,,4/17/2020,4:30:00,PM,4,17,2020
4/18/2020 11:19,Sat,19300,?? 3?,1,1,,,,,1,,,,,,,,,,,1,,,,,,4/18/2020,11:19:00,AM,4,18,2020
4/18/2020 11:22,Sat,18600,?? 2?,2,,,,2,,,,,,,,,,,,,,,,,,,4/18/2020,11:22:00,AM,4,18,2020
4/18/2020 11:22,Sat,16300,????,1,,,,,,,,,,,,,,,1,1,,,,,,,4/18/2020,11:22:00,AM,4,18,2020
4/18/2020 11:39,Sat,20800,???,1,,,,,,1,,,,,,,,1,,,,,,,,1,4/18/2020,11:39:00,AM,4,18,2020
4/18/2020 11:46,Sat,33900,????,3,2,1,,,,2,,,,,,,,,,,,,,,,,4/18/2020,11:46:00,AM,4,18,2020
4/18/2020 12:22,Sat,16300,???,1,,,1,,,1,,,,,,,,,,,,,,,,,4/18/2020,12:22:00,PM,4,18,2020
4/18/2020 12:35,Sat,15800,???,1,,,,1,,,,,,,,,,,,,,,1,,,,4/18/2020,12:35:00,PM,4,18,2020
4/18/2020 13:42,Sat,15000,???,,1,1,,,,,,,,,,,,,,,,1,1,,,,4/18/2020,1:42:00,PM,4,18,2020
4/18/2020 14:10,Sat,36000,???,,,,2,1,2,1,,1,,,,,,,,,,,1,,,,4/18/2020,2:10:00,PM,4,18,2020
4/18/2020 14:12,Sat,30100,?? 3?,1,1,,,1,,1,,1,,,,,1,,,,1,,,,,,4/18/2020,2:12:00,PM,4,18,2020
4/18/2020 14:17,Sat,14500,?? 1?,,,,1,,,,1,,,,,,,,,,,,,1,,,4/18/2020,2:17:00,PM,4,18,2020
4/18/2020 14:35,Sat,17800,?? 1?,2,,,,1,,,,1,,,,,,,,,,,,,,,4/18/2020,2:35:00,PM,4,18,2020
4/18/2020 14:10,Sat,14800,?? 2?,2,,,,,,,1,,,,,,,,,,,,,,,,4/18/2020,2:10:00,PM,4,18,2020
4/19/2020 11:09,Sun,24100,??,2,,,2,,1,,,,,,,,,,,,,,,,,,4/19/2020,11:09:00,AM,4,19,2020
4/19/2020 11:26,Sun,21200,?? 1?,4,,,,,,,,,,,,,,,,,,,,,,,4/19/2020,11:26:00,AM,4,19,2020
4/19/2020 12:35,Sun,14300,?? 2?,1,,,,,,,1,1,,,,,,,,,,,,,,,4/19/2020,12:35:00,PM,4,19,2020
4/19/2020 14:04,Sun,24600,?? 1?,2,,,,,1,,1,,,,,,,,,,1,,,,,,4/19/2020,2:04:00,PM,4,19,2020
4/19/2020 15:02,Sun,16500,??,1,1,,,,,1,,,,,,,,,,,,1,,,,,4/19/2020,3:02:00,PM,4,19,2020
4/19/2020 15:16,Sun,16100,??,2,,,,,,1,,,,,,,,,,,,,,,,,4/19/2020,3:16:00,PM,4,19,2020
4/19/2020 16:46,Sun,23900,?? 2?,3,1,,,,,,1,,,,,,,,,,,,,,,,4/19/2020,4:46:00,PM,4,19,2020
4/20/2020 11:17,Mon,25100,???,2,,,,1,,1,,,,,,,,,,,1,,,,,,4/20/2020,11:17:00,AM,4,20,2020
4/20/2020 12:13,Mon,20000,?? 3?,1,,,,2,,,,2,,,,,,,,,,,,,,,4/20/2020,12:13:00,PM,4,20,2020
4/20/2020 12:32,Mon,16500,???,,,,,,,,,,,,,,,,,,2,,1,,,,4/20/2020,12:32:00,PM,4,20,2020
4/20/2020 12:45,Mon,17400,???,3,,,,,,,,,,,,,,,,,,,,,,,4/20/2020,12:45:00,PM,4,20,2020
4/20/2020 12:53,Mon,16000,???,,1,,,2,,,,1,,,,,,,,,,,,,,,4/20/2020,12:53:00,PM,4,20,2020
4/20/2020 14:46,Mon,64000,?? 2?,3,2,2,,3,,,,3,,,,,2,,,,2,,,,,,4/20/2020,2:46:00,PM,4,20,2020
4/20/2020 14:56,Mon,29900,??,3,,,,,,3,,,,,,,,,,,,,,,,,4/20/2020,2:56:00,PM,4,20,2020
4/22/2020 11:02,Wed,20100,??,2,,,,,,1,1,,,,,,,,,,,,,,,,4/22/2020,11:02:00,AM,4,22,2020
4/22/2020 11:51,Wed,18600,?? 3?,2,1,,,1,,,,,,,,,,,,,,,,,,,4/22/2020,11:51:00,AM,4,22,2020
4/22/2020 11:53,Wed,18000,???,,,,,,,,,3,,,,,,1,,,,,,,,,4/22/2020,11:53:00,AM,4,22,2020
4/22/2020 12:06,Wed,28600,??,3,1,,,1,,,,1,,,,,,,,,,1,,,,,4/22/2020,12:06:00,PM,4,22,2020
4/22/2020 12:18,Wed,18300,??,1,1,,,,,1,,1,,,,,,,,,,,,,,,4/22/2020,12:18:00,PM,4,22,2020
4/22/2020 12:53,Wed,18800,???,1,,,,1,,,1,1,,,,,,,,,,,,,,,4/22/2020,12:53:00,PM,4,22,2020
4/22/2020 13:05,Wed,20300,????,1,,,,,,1,,2,,,,,,,,,,,,,,,4/22/2020,1:05:00,PM,4,22,2020
4/22/2020 13:07,Wed,25100,??,2,,,,,,,,,1,,,,,2,,,,,,,,,4/22/2020,1:07:00,PM,4,22,2020
4/22/2020 13:43,Wed,25700,???,4,,,,,,1,,,,,,,,,,,,,,,,,4/22/2020,1:43:00,PM,4,22,2020
4/22/2020 15:05,Wed,16800,????,1,,,,1,,1,,,,,,,,,,,,,,,,,4/22/2020,3:05:00,PM,4,22,2020
